country,iso3,year,indicator,indicator_name,value,label
Peru,PER,2022,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.85,Desempleo total (% fuerza laboral) [8.5]
Peru,PER,2023,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.899,Desempleo total (% fuerza laboral) [8.5]
Peru,PER,2024,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.828,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2015,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.28,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2016,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.869,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2017,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.355,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2018,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.896,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2019,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.669,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2020,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.055,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2021,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.349,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2022,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.65,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2023,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.638,Desempleo total (% fuerza laboral) [8.5]
United States,USA,2024,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.106,Desempleo total (% fuerza laboral) [8.5]
Argentina,ARG,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",20.27,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",21.793,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",22.843,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",23.845,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",25.842,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",30.428,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",23.373,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",19.004,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",17.946,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",21.188,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",10.56,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",10.956,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",12.101,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",11.829,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",11.594,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",13.29,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",12.441,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",10.985,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",10.895,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Bangladesh,BGD,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",11.462,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",19.493,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",26.596,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",28.594,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",27.958,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",27.098,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",30.267,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",28.311,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",20.732,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",17.938,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Brazil,BRA,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",17.95,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",15.282,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",15.473,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",17.732,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",18.138,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",18.953,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",24.377,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",20.477,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",18.287,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",21.973,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Chile,CHL,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",22.3,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",17.316,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",18.274,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",18.467,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",19.45,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",20.658,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",27.248,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",24.757,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",20.982,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",19.369,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Colombia,COL,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",19.761,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",3.811,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.025,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.241,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.497,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.729,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.359,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.246,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.412,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.436,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Ethiopia,ETH,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.431,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.328,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.079,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.77,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.22,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.859,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.862,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.665,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.04,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.949,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Germany,DEU,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.7,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",34.082,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",34.46,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",34.674,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",34.808,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",35.183,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",39.687,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",37.942,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",36.521,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",36.421,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Haiti,HTI,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",37.489,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.471,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.12,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.611,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",3.668,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",3.938,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.679,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.625,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.406,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",4.116,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Japan,JPN,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",3.925,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.516,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.621,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.849,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.815,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.16,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.053,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.626,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.465,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.844,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Mexico,MEX,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",5.545,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",6.877,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.272,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.319,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.342,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.405,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",12.659,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",9.586,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.019,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.846,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Peru,PER,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.814,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2015,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",11.634,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2016,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",10.432,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2017,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",9.238,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2018,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.607,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2019,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.375,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2020,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",14.891,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2021,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",9.704,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2022,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",8.105,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2023,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.953,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
United States,USA,2024,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",9.389,Desempleo jóvenes 15-24 (% fuerza laboral) [8.5/8.6]
Argentina,ARG,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2016,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2017,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.246,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2018,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.023,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2019,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",19.228,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2020,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",22.328,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2021,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",16.118,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2022,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",15.872,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2023,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",15.028,Jóvenes NEET 15-24 (% población) [8.6]
Argentina,ARG,2024,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
Bangladesh,BGD,2015,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",,Jóvenes NEET 15-24 (% población) [8.6]
